screen_time,sleep_hours,stress_level,mental_health_status,sleep_quality,productivity,wellness_index
14.44,4.56,Medium,Excellent,,,
9.88,8.6,High,Poor,,,
12.2,7.66,Low,Poor,,,
11.81,7.87,High,Good,,,
12.81,4.24,Medium,Poor,,,
10.51,5.65,Medium,Good,,,
1.13,8.84,Medium,Good,,,
11.78,6.55,Low,Excellent,,,
7.57,4.02,Low,Fair,,,
1.31,4.88,Low,Good,,,
11.96,8.57,High,Excellent,,,
5.42,6.49,Low,Good,,,
8.39,7.0,High,Poor,,,
12.11,5.82,Low,Poor,,,
14.42,5.43,Low,Good,,,
14.59,6.49,Low,Excellent,,,
14.34,8.29,Low,Poor,,,
13.18,4.73,High,Excellent,,,
2.48,4.58,Low,Poor,,,
13.02,6.23,High,Good,,,
4.01,7.88,Low,Good,,,
14.16,4.65,Low,Fair,,,
14.16,7.1,Medium,Good,,,
8.87,6.22,Medium,Excellent,,,
12.58,6.77,Low,Poor,,,
7.52,8.81,Medium,Good,,,
7.08,7.74,High,Excellent,,,
13.04,6.4,Medium,Good,,,
7.85,4.58,High,Poor,,,
13.56,8.84,Low,Fair,,,
11.2,7.37,Medium,Fair,,,
4.53,7.43,High,Excellent,,,
12.63,7.98,Medium,Fair,,,
7.99,4.01,Medium,Fair,,,
7.69,8.45,High,Excellent,,,
4.02,6.24,Medium,Good,,,
3.5,7.75,Medium,Good,,,
3.03,6.95,Low,Poor,,,
2.33,6.98,High,Good,,,
8.96,7.17,High,Excellent,,,
1.15,4.05,High,Excellent,,,
4.93,8.94,Medium,Poor,,,
7.41,4.95,Medium,Fair,,,
8.61,8.57,Medium,Fair,,,
4.19,6.87,High,Poor,,,
2.96,6.92,Low,Poor,,,
13.76,6.2,Low,Good,,,
11.16,4.79,High,Poor,,,
9.09,6.44,Medium,Poor,,,
7.38,4.05,Medium,Excellent,,,
8.15,4.33,Low,Excellent,,,
10.7,8.05,High,Poor,,,
7.58,7.49,High,Poor,,,
13.14,5.78,Low,Good,,,
14.55,6.57,Medium,Good,,,
3.63,8.21,Medium,Poor,,,
1.14,8.74,Low,Poor,,,
14.31,7.01,High,Poor,,,
3.44,7.88,High,Poor,,,
9.35,8.18,Medium,Poor,,,
7.73,5.59,Low,Excellent,,,
6.15,6.87,High,Excellent,,,
5.95,7.29,High,Fair,,,
11.26,8.03,Medium,Good,,,
13.28,6.36,Medium,Good,,,
5.76,8.83,High,Good,,,
6.41,4.56,High,Fair,,,
1.24,5.27,Medium,Good,,,
13.3,8.23,Low,Excellent,,,
11.02,5.89,High,Fair,,,
3.86,5.94,Low,Fair,,,
6.8,6.29,Low,Excellent,,,
2.82,8.32,High,Fair,,,
10.47,8.83,Medium,Good,,,
3.29,8.87,Medium,Poor,,,
14.5,5.9,High,Poor,,,
14.34,7.69,High,Excellent,,,
1.03,6.9,Low,Good,,,
14.6,4.78,High,Good,,,
1.91,7.07,Low,Fair,,,
2.24,6.08,Low,Fair,,,
11.22,4.46,Low,Fair,,,
8.82,5.59,Low,Good,,,
2.94,7.88,Low,Poor,,,
12.15,5.7,High,Good,,,
13.2,4.52,Medium,Excellent,,,
3.53,5.72,High,Good,,,
6.5,7.24,High,Good,,,
13.12,5.54,Low,Excellent,,,
11.22,8.77,Medium,Fair,,,
3.62,7.52,Medium,Good,,,
6.51,5.35,Low,Good,,,
7.8,4.76,Medium,Fair,,,
10.27,5.59,Medium,Fair,,,
13.21,4.13,Low,Excellent,,,
8.95,4.13,Low,Poor,,,
3.48,5.81,Low,Excellent,,,
7.84,7.12,Low,Excellent,,,
11.25,6.27,High,Fair,,,
9.39,4.44,High,Poor,,,
8.93,8.98,Low,Poor,,,
10.05,5.75,Low,Poor,,,
3.83,4.23,Medium,Good,,,
5.61,5.82,Low,Good,,,
1.57,4.7,Low,Good,,,
4.28,4.0,Medium,Poor,,,
9.84,6.67,Low,Good,,,
5.33,4.46,Low,Good,,,
9.83,6.93,Medium,Good,,,
3.77,5.01,Low,Fair,,,
5.07,4.25,Low,Poor,,,
9.56,4.11,High,Excellent,,,
11.62,7.09,Low,Poor,,,
8.1,4.47,Medium,Fair,,,
13.37,5.49,Low,Fair,,,
8.24,6.21,Low,Fair,,,
12.0,6.65,Low,Poor,,,
4.33,4.78,High,Excellent,,,
1.34,4.27,High,Poor,,,
8.22,7.12,Medium,Fair,,,
4.47,6.23,Low,Fair,,,
8.09,6.27,Medium,Fair,,,
5.37,4.6,High,Excellent,,,
8.31,5.94,High,Good,,,
9.49,8.06,Low,Poor,,,
6.76,8.81,High,Poor,,,
5.85,8.55,Medium,Excellent,,,
6.87,5.87,Medium,Poor,,,
10.17,5.28,Medium,Good,,,
12.51,4.09,Low,Excellent,,,
12.16,5.44,Low,Fair,,,
3.43,4.52,Medium,Excellent,,,
7.67,7.51,Low,Poor,,,
9.54,6.35,Low,Poor,,,
6.79,4.18,Medium,Fair,,,
5.32,7.72,Low,Fair,,,
11.09,4.99,Medium,Poor,,,
6.35,8.11,High,Excellent,,,
4.58,7.29,High,Good,,,
1.39,4.56,Medium,Fair,,,
14.79,8.28,Low,Excellent,,,
9.99,6.68,Medium,Good,,,
6.41,8.71,Low,Fair,,,
1.63,8.8,Medium,Poor,,,
1.61,6.01,Medium,Good,,,
12.74,5.1,Medium,Poor,,,
14.81,5.12,Medium,Excellent,,,
11.12,6.22,Low,Good,,,
3.69,5.94,High,Excellent,,,
6.54,6.44,Medium,Fair,,,
7.61,4.4,Medium,Fair,,,
14.91,6.46,High,Fair,,,
11.73,5.93,Low,Poor,,,
4.34,5.53,Low,Good,,,
1.4,5.65,Low,Fair,,,
5.11,4.2,Low,Good,,,
14.41,4.26,Low,Poor,,,
7.47,7.63,Low,Poor,,,
2.63,5.57,Medium,Excellent,,,
2.31,7.52,Medium,Good,,,
7.75,6.4,Medium,Good,,,
14.38,8.94,Low,Excellent,,,
8.24,5.48,Low,Excellent,,,
12.0,6.99,Low,Poor,,,
6.49,5.01,Low,Poor,,,
10.07,4.05,High,Fair,,,
1.28,8.17,High,Poor,,,
2.44,6.78,Low,Fair,,,
6.16,6.0,High,Fair,,,
13.02,4.9,High,Good,,,
12.75,5.67,Low,Good,,,
14.48,7.52,Low,Excellent,,,
5.92,7.54,High,Excellent,,,
11.82,6.52,Low,Good,,,
10.52,8.59,Low,Poor,,,
4.05,7.88,High,Good,,,
8.23,7.44,Medium,Good,,,
12.7,8.54,High,Good,,,
9.48,6.93,Low,Good,,,
12.29,4.6,High,Poor,,,
10.04,6.32,Low,Poor,,,
4.26,5.72,High,Good,,,
9.96,8.04,Medium,Poor,,,
12.63,5.97,Low,Good,,,
6.71,4.3,High,Good,,,
5.25,8.23,Medium,Fair,,,
11.99,4.88,High,Good,,,
14.83,6.54,High,Fair,,,
11.85,4.2,Medium,Excellent,,,
5.94,8.44,Low,Excellent,,,
2.19,8.38,High,Good,,,
7.8,8.3,Medium,Fair,,,
3.4,5.83,High,Fair,,,
1.16,6.53,Medium,Poor,,,
14.81,5.06,Medium,Good,,,
13.17,5.56,High,Excellent,,,
4.51,5.91,Low,Good,,,
11.19,5.77,Medium,Excellent,,,
10.27,4.61,Low,Poor,,,
5.54,5.29,Medium,Fair,,,
12.59,6.91,Medium,Poor,,,
9.83,4.73,Medium,Good,,,
12.75,5.42,High,Poor,,,
1.66,7.57,Low,Poor,,,
8.66,8.68,High,Poor,,,
9.04,6.22,Low,Fair,,,
9.04,8.14,Medium,Good,,,
12.42,4.2,Low,Good,,,
2.26,6.4,Low,Fair,,,
4.3,4.87,High,Excellent,,,
10.47,7.88,Low,Good,,,
3.39,7.4,Low,Good,,,
10.34,7.24,Low,Poor,,,
7.83,6.17,Medium,Poor,,,
6.03,7.39,High,Poor,,,
5.54,6.7,High,Fair,,,
7.53,8.67,High,Poor,,,
11.13,5.53,Low,Fair,,,
13.78,4.76,Medium,Excellent,,,
3.03,4.75,High,Good,,,
4.18,8.29,Low,Fair,,,
9.03,4.2,High,Good,,,
11.61,4.1,Low,Fair,,,
7.84,8.63,Low,Good,,,
12.72,5.51,Medium,Good,,,
11.23,7.42,High,Excellent,,,
11.09,4.02,High,Good,,,
9.53,6.27,High,Fair,,,
4.17,8.13,High,Excellent,,,
11.52,8.14,Medium,Fair,,,
13.04,5.76,Medium,Excellent,,,
7.28,5.98,High,Excellent,,,
13.65,6.03,High,Good,,,
3.08,4.11,High,Poor,,,
11.65,7.87,High,Excellent,,,
13.12,6.47,High,Fair,,,
2.49,6.72,High,Poor,,,
3.73,5.54,High,Good,,,
8.09,8.34,Low,Poor,,,
11.82,8.28,High,Poor,,,
12.62,5.4,Low,Excellent,,,
9.91,8.66,High,Poor,,,
4.99,6.2,Medium,Fair,,,
10.71,6.08,Medium,Fair,,,
5.56,6.29,High,Poor,,,
9.56,7.74,Medium,Excellent,,,
1.09,5.66,Low,Poor,,,
2.97,5.53,Medium,Fair,,,
1.13,5.37,Low,Poor,,,
5.33,5.36,Medium,Poor,,,
10.84,7.56,Low,Fair,,,
1.19,6.84,High,Good,,,
10.24,6.91,Low,Poor,,,
10.27,5.87,Medium,Good,,,
2.94,8.84,Medium,Fair,,,
4.9,7.93,Low,Good,,,
9.9,7.2,Medium,Fair,,,
6.49,4.4,Low,Poor,,,
4.94,4.71,Medium,Fair,,,
11.56,7.75,High,Fair,,,
4.84,7.19,Medium,Good,,,
6.2,5.03,Low,Fair,,,
7.03,5.44,Low,Poor,,,
5.14,8.49,Low,Poor,,,
5.65,7.53,Medium,Excellent,,,
3.73,8.4,High,Fair,,,
12.55,8.22,Medium,Fair,,,
7.82,6.2,Low,Poor,,,
11.29,8.13,Medium,Fair,,,
1.58,8.61,Medium,Fair,,,
1.19,4.98,Low,Fair,,,
11.44,7.95,High,Fair,,,
12.01,5.57,Low,Poor,,,
4.34,5.41,Low,Fair,,,
14.37,4.37,Low,Poor,,,
10.58,6.48,Low,Poor,,,
10.76,4.24,High,Poor,,,
1.5,4.6,Low,Fair,,,
3.22,5.52,High,Good,,,
4.15,8.42,Low,Fair,,,
9.25,7.49,Low,Good,,,
14.83,4.17,Medium,Excellent,,,
7.16,5.31,High,Fair,,,
6.86,4.74,Medium,Excellent,,,
8.68,8.92,Low,Poor,,,
7.37,8.42,Low,Good,,,
2.27,5.48,High,Excellent,,,
9.12,7.64,High,Poor,,,
4.27,6.67,Medium,Excellent,,,
7.67,5.96,High,Excellent,,,
7.48,7.34,Low,Good,,,
6.05,8.43,Low,Fair,,,
2.19,8.72,Medium,Good,,,
10.13,8.96,Low,Excellent,,,
3.87,7.93,High,Excellent,,,
8.36,7.33,High,Poor,,,
8.25,6.32,Medium,Fair,,,
2.42,4.11,Medium,Fair,,,
9.4,8.69,Low,Poor,,,
8.63,8.44,Low,Excellent,,,
14.02,8.5,High,Good,,,
10.35,7.28,Medium,Good,,,
10.2,8.93,Low,Excellent,,,
14.34,4.8,Low,Poor,,,
11.74,6.5,Low,Excellent,,,
1.41,5.16,Medium,Good,,,
9.32,8.99,Medium,Fair,,,
13.7,4.89,Medium,Poor,,,
12.53,6.2,Medium,Poor,,,
9.93,8.8,High,Fair,,,
5.94,5.93,Medium,Excellent,,,
9.47,5.31,Medium,Excellent,,,
6.94,5.29,Medium,Excellent,,,
2.45,4.95,Medium,Fair,,,
7.52,7.79,Medium,Excellent,,,
3.42,7.09,Medium,Excellent,,,
10.27,8.43,High,Good,,,
7.73,4.9,Low,Good,,,
13.31,4.48,Medium,Poor,,,
11.18,6.24,Low,Good,,,
6.92,6.4,Low,Good,,,
7.02,7.59,High,Poor,,,
7.53,7.71,High,Good,,,
10.52,5.08,Medium,Poor,,,
4.58,5.97,Low,Poor,,,
5.89,8.36,Low,Good,,,
2.81,4.26,Medium,Good,,,
1.78,5.18,Medium,Poor,,,
1.86,6.16,Medium,Excellent,,,
1.42,8.34,Medium,Fair,,,
14.74,5.53,High,Excellent,,,
8.23,8.91,Medium,Poor,,,
3.53,4.37,Medium,Excellent,,,
14.49,5.45,Medium,Good,,,
12.65,6.99,High,Good,,,
8.05,6.8,Medium,Fair,,,
11.32,4.46,Medium,Fair,,,
2.62,4.11,Medium,Excellent,,,
3.82,4.1,High,Excellent,,,
9.14,7.59,Low,Fair,,,
5.03,8.16,Medium,Poor,,,
1.83,7.09,Medium,Fair,,,
1.89,6.14,Medium,Poor,,,
6.27,6.52,Low,Good,,,
4.96,8.6,Medium,Excellent,,,
5.23,7.0,Low,Good,,,
12.14,8.76,Medium,Poor,,,
2.7,4.19,Low,Good,,,
14.92,8.03,Medium,Fair,,,
7.92,6.94,Medium,Good,,,
10.32,6.56,Low,Excellent,,,
11.26,5.11,High,Fair,,,
14.88,4.94,Medium,Poor,,,
7.27,6.03,High,Poor,,,
4.81,7.46,High,Fair,,,
10.55,7.84,Medium,Good,,,
3.36,7.79,High,Fair,,,
11.03,6.85,Medium,Excellent,,,
12.25,8.24,Low,Poor,,,
14.47,8.67,High,Excellent,,,
7.44,5.14,High,Poor,,,
14.9,5.46,High,Excellent,,,
9.22,6.96,Low,Excellent,,,
3.05,7.34,High,Good,,,
2.32,6.9,Low,Excellent,,,
8.79,6.71,High,Excellent,,,
4.36,5.49,Medium,Excellent,,,
8.55,8.76,Medium,Excellent,,,
12.15,7.32,Medium,Fair,,,
9.92,6.25,High,Fair,,,
9.04,7.1,High,Excellent,,,
7.37,4.05,High,Fair,,,
1.91,4.11,Medium,Excellent,,,
2.3,8.9,High,Excellent,,,
9.89,6.27,Medium,Fair,,,
14.87,8.48,Low,Excellent,,,
3.59,8.77,High,Good,,,
12.26,7.84,High,Poor,,,
8.62,7.27,High,Excellent,,,
7.02,8.35,Medium,Fair,,,
11.83,6.58,Medium,Poor,,,
14.73,7.72,Medium,Fair,,,
11.1,5.78,Medium,Excellent,,,
11.9,4.52,Low,Fair,,,
8.5,4.56,Medium,Good,,,
5.87,7.32,Medium,Fair,,,
9.31,8.99,High,Fair,,,
9.09,5.8,High,Excellent,,,
2.45,8.87,High,Poor,,,
1.52,4.06,Medium,Good,,,
8.69,7.03,High,Poor,,,
8.49,8.23,Low,Excellent,,,
3.11,7.58,Medium,Poor,,,
10.27,6.36,Low,Poor,,,
12.62,8.81,Low,Poor,,,
5.51,5.29,Low,Excellent,,,
13.63,7.19,Low,Good,,,
9.08,4.88,Medium,Poor,,,
5.5,8.97,Medium,Poor,,,
8.53,4.25,Medium,Excellent,,,
11.31,4.55,Medium,Good,,,
11.43,8.64,Low,Fair,,,
1.38,5.83,High,Fair,,,
2.98,4.04,Medium,Poor,,,
9.92,4.28,Medium,Good,,,
2.48,5.84,Low,Good,,,
7.78,8.98,High,Fair,,,
3.58,7.55,High,Good,,,
3.35,6.47,High,Good,,,
13.63,8.01,Low,Poor,,,
11.78,5.64,High,Excellent,,,
12.11,4.83,Low,Poor,,,
8.27,8.73,Low,Excellent,,,
7.31,5.22,Low,Excellent,,,
1.48,4.58,High,Fair,,,
13.06,4.99,Medium,Fair,,,
8.3,6.44,Medium,Good,,,
7.15,6.62,Low,Poor,,,
2.66,5.39,Low,Poor,,,
7.79,8.68,Medium,Excellent,,,
10.56,6.9,Low,Poor,,,
11.62,8.51,Low,Fair,,,
10.3,4.42,Low,Fair,,,
8.97,5.79,High,Fair,,,
7.48,4.29,High,Good,,,
2.69,6.84,Medium,Fair,,,
8.04,4.12,High,Poor,,,
5.71,7.6,Medium,Poor,,,
7.38,6.4,Medium,Poor,,,
11.81,4.76,Medium,Fair,,,
5.81,8.2,High,Poor,,,
11.75,8.77,Low,Excellent,,,
14.71,8.01,Low,Poor,,,
7.67,5.63,Medium,Poor,,,
5.49,4.76,Low,Poor,,,
7.89,6.12,Low,Fair,,,
2.7,4.74,Low,Poor,,,
3.52,7.34,High,Good,,,
1.27,7.85,High,Good,,,
7.77,6.46,High,Good,,,
2.68,6.56,Low,Excellent,,,
9.34,6.18,Medium,Poor,,,
5.87,5.39,Medium,Fair,,,
10.35,5.37,Medium,Good,,,
9.35,4.63,Low,Good,,,
8.2,9.0,High,Fair,,,
5.45,5.63,High,Fair,,,
3.9,7.52,Low,Excellent,,,
3.08,5.45,Low,Good,,,
7.02,8.3,Low,Good,,,
6.44,6.17,Medium,Poor,,,
9.0,6.51,High,Fair,,,
7.2,8.19,Low,Poor,,,
5.13,8.71,High,Fair,,,
12.35,7.79,High,Poor,,,
2.98,7.06,Medium,Excellent,,,
10.97,4.49,Medium,Excellent,,,
5.36,4.84,High,Poor,,,
7.11,5.05,Low,Excellent,,,
6.85,7.71,High,Poor,,,
7.75,6.94,Medium,Excellent,,,
14.78,7.49,Low,Good,,,
13.32,7.66,Medium,Poor,,,
13.37,8.59,High,Excellent,,,
1.74,7.73,Medium,Fair,,,
3.97,6.59,Low,Good,,,
7.86,7.0,High,Excellent,,,
10.21,7.13,High,Poor,,,
9.21,6.72,High,Good,,,
2.77,8.81,Medium,Fair,,,
13.75,7.03,Low,Excellent,,,
12.14,8.06,Low,Fair,,,
11.01,8.01,High,Excellent,,,
11.92,8.18,High,Fair,,,
11.48,4.53,Low,Poor,,,
12.3,4.2,High,Fair,,,
1.98,6.9,High,Excellent,,,
2.76,5.91,Low,Good,,,
11.98,7.33,High,Poor,,,
10.73,5.26,Medium,Excellent,,,
11.06,5.27,Medium,Excellent,,,
12.99,5.43,Low,Poor,,,
9.35,5.74,High,Poor,,,
10.73,6.69,Low,Excellent,,,
6.16,4.49,High,Fair,,,
3.73,7.69,Low,Excellent,,,
4.37,6.06,High,Good,,,
1.91,7.74,Low,Good,,,
14.87,8.6,High,Good,,,
1.91,5.76,High,Poor,,,
10.95,4.45,Low,Fair,,,
13.2,7.51,Low,Poor,,,
9.51,4.66,Medium,Poor,,,
1.69,8.4,Medium,Excellent,,,
10.72,6.38,High,Fair,,,
3.25,8.38,Low,Fair,,,
13.83,5.06,Low,Poor,,,
13.97,5.68,Low,Excellent,,,
1.25,8.13,High,Fair,,,
14.24,6.97,High,Poor,,,
7.15,4.09,High,Good,,,
3.78,4.22,Low,Fair,,,
7.73,4.41,High,Excellent,,,
1.19,6.42,High,Excellent,,,
11.6,8.76,Medium,Excellent,,,
10.24,8.2,Low,Poor,,,
10.4,6.34,Low,Excellent,,,
6.56,7.73,High,Fair,,,
2.74,6.6,High,Fair,,,
9.62,7.31,Low,Excellent,,,
13.74,5.82,Low,Fair,,,
7.26,4.59,Low,Excellent,,,
8.01,7.91,High,Excellent,,,
3.8,4.42,High,Excellent,,,
9.92,4.67,Medium,Fair,,,
3.34,8.47,Medium,Poor,,,
11.77,7.11,Low,Excellent,,,
14.97,7.22,Low,Good,,,
10.97,8.03,Medium,Excellent,,,
11.91,6.04,Low,Poor,,,
13.44,4.91,Medium,Excellent,,,
3.1,6.27,Medium,Excellent,,,
12.66,5.4,Low,Good,,,
13.72,5.36,Medium,Fair,,,
13.83,5.64,High,Fair,,,
4.48,8.55,Low,Fair,,,
10.43,7.99,Medium,Fair,,,
7.98,7.95,Low,Good,,,
10.48,5.56,High,Good,,,
8.39,7.19,Medium,Excellent,,,
6.25,6.24,Medium,Good,,,
5.74,6.24,Medium,Poor,,,
10.29,6.36,Low,Poor,,,
10.26,8.99,High,Excellent,,,
6.49,6.86,Low,Fair,,,
11.08,7.37,High,Excellent,,,
5.82,7.38,Medium,Poor,,,
4.3,4.96,Low,Fair,,,
2.06,6.52,High,Fair,,,
13.7,5.4,High,Fair,,,
2.0,7.31,Medium,Excellent,,,
10.01,6.56,Medium,Fair,,,
8.42,6.8,Medium,Good,,,
7.45,4.21,High,Good,,,
8.22,6.23,Medium,Poor,,,
12.13,8.32,High,Poor,,,
9.39,5.34,Low,Fair,,,
9.4,7.66,High,Poor,,,
2.73,4.96,Low,Excellent,,,
13.55,5.96,High,Fair,,,
13.26,7.57,Low,Fair,,,
4.26,4.34,Medium,Poor,,,
12.77,6.39,Medium,Good,,,
14.28,4.09,High,Poor,,,
5.28,7.67,High,Fair,,,
1.35,5.79,Low,Good,,,
5.92,5.73,Medium,Excellent,,,
11.7,4.25,Medium,Good,,,
4.46,8.63,Low,Poor,,,
3.09,8.43,Medium,Fair,,,
9.28,4.39,Low,Poor,,,
9.47,8.13,High,Excellent,,,
13.37,4.91,Medium,Good,,,
1.73,7.87,Low,Good,,,
1.09,6.28,Low,Good,,,
6.09,7.01,Low,Poor,,,
3.84,7.17,Low,Good,,,
5.84,7.55,Low,Excellent,,,
8.09,6.49,High,Poor,,,
12.11,4.72,Medium,Excellent,,,
10.22,7.22,High,Poor,,,
6.16,7.97,Low,Excellent,,,
11.81,6.67,Low,Poor,,,
8.37,7.87,High,Poor,,,
5.66,4.93,High,Good,,,
9.0,4.64,High,Good,,,
10.18,6.93,Low,Fair,,,
4.26,5.08,High,Excellent,,,
14.88,4.07,Medium,Fair,,,
7.24,7.18,Medium,Excellent,,,
9.59,4.04,Low,Poor,,,
12.7,4.03,High,Fair,,,
9.01,7.11,Low,Excellent,,,
14.13,5.01,High,Fair,,,
12.86,5.2,Low,Excellent,,,
13.83,5.66,Low,Poor,,,
2.67,5.82,Low,Good,,,
13.07,4.41,Medium,Excellent,,,
5.91,5.39,Low,Good,,,
10.74,7.17,High,Good,,,
9.65,7.12,Medium,Excellent,,,
5.77,7.05,Low,Poor,,,
3.35,4.79,High,Fair,,,
13.67,5.47,Medium,Poor,,,
2.01,8.1,Medium,Good,,,
1.53,4.83,Medium,Good,,,
6.64,5.36,High,Excellent,,,
8.67,5.01,Medium,Good,,,
12.39,7.01,Medium,Good,,,
13.07,4.58,Low,Poor,,,
5.54,8.19,Medium,Poor,,,
2.05,6.91,Medium,Excellent,,,
8.0,8.32,Medium,Fair,,,
3.27,7.72,High,Fair,,,
5.1,5.99,Medium,Poor,,,
2.53,8.55,Low,Fair,,,
10.93,7.99,Medium,Poor,,,
11.63,5.97,Medium,Good,,,
6.36,4.94,High,Fair,,,
3.12,5.65,Medium,Poor,,,
12.49,6.3,Medium,Poor,,,
11.97,4.84,High,Excellent,,,
13.03,7.51,Medium,Good,,,
11.53,7.65,Low,Poor,,,
5.23,7.63,High,Good,,,
9.51,6.62,Low,Poor,,,
6.62,6.93,Medium,Poor,,,
9.72,7.3,Low,Fair,,,
7.46,8.23,Low,Poor,,,
9.72,7.19,Low,Fair,,,
11.9,5.78,Low,Fair,,,
3.32,8.7,Low,Fair,,,
11.16,4.39,Medium,Excellent,,,
6.06,7.02,Medium,Poor,,,
6.7,8.67,Medium,Fair,,,
4.41,7.2,Low,Poor,,,
7.33,4.19,Low,Poor,,,
14.91,5.8,High,Poor,,,
9.28,6.92,Low,Poor,,,
2.4,4.2,Medium,Poor,,,
4.57,7.59,High,Fair,,,
11.3,7.78,High,Poor,,,
8.02,7.29,Medium,Poor,,,
3.94,4.92,Medium,Excellent,,,
2.79,8.19,High,Fair,,,
14.35,4.95,High,Good,,,
8.96,8.09,Low,Good,,,
1.45,5.18,High,Fair,,,
3.64,5.07,High,Good,,,
10.12,6.64,Medium,Fair,,,
2.81,8.95,Medium,Good,,,
9.5,7.26,High,Excellent,,,
8.12,6.33,High,Poor,,,
4.17,6.45,High,Good,,,
8.49,8.68,High,Excellent,,,
10.88,6.0,Low,Good,,,
4.59,6.02,High,Good,,,
9.73,4.03,Medium,Excellent,,,
7.88,4.07,High,Excellent,,,
7.31,8.32,Medium,Fair,,,
11.36,6.12,Low,Excellent,,,
5.32,4.84,Low,Excellent,,,
1.73,8.39,Low,Poor,,,
9.08,4.47,Low,Excellent,,,
11.94,8.41,Medium,Good,,,
10.77,6.81,Low,Good,,,
11.4,8.91,High,Fair,,,
14.38,7.38,High,Poor,,,
9.95,6.31,High,Good,,,
7.11,6.44,Medium,Good,,,
12.98,5.93,High,Good,,,
10.74,4.05,High,Excellent,,,
7.57,6.61,Medium,Excellent,,,
5.48,8.04,Medium,Excellent,,,
13.92,7.19,Low,Fair,,,
5.68,5.11,High,Poor,,,
10.08,7.08,Low,Good,,,
3.53,8.76,Medium,Good,,,
2.76,5.44,High,Excellent,,,
8.16,4.04,High,Fair,,,
8.9,8.52,Medium,Good,,,
11.97,8.76,Low,Excellent,,,
5.81,6.8,Low,Poor,,,
9.72,6.71,Medium,Fair,,,
14.01,7.87,Medium,Poor,,,
1.06,5.45,Medium,Fair,,,
1.46,6.32,High,Excellent,,,
3.03,8.57,High,Poor,,,
1.58,6.9,Low,Good,,,
5.26,5.77,High,Fair,,,
8.76,8.56,Low,Fair,,,
8.85,7.22,High,Fair,,,
2.07,7.17,High,Excellent,,,
13.23,8.04,High,Good,,,
1.28,4.02,Medium,Fair,,,
7.38,4.88,Low,Poor,,,
6.3,6.15,High,Poor,,,
13.06,6.89,Low,Fair,,,
1.47,5.98,Low,Good,,,
7.85,4.29,Low,Good,,,
8.91,6.62,High,Fair,,,
13.41,5.55,Medium,Good,,,
14.53,5.38,Medium,Good,,,
6.82,7.67,Medium,Fair,,,
14.98,5.54,Low,Fair,,,
2.39,6.38,Low,Poor,,,
9.32,8.93,Medium,Excellent,,,
3.43,7.24,High,Excellent,,,
10.35,5.99,High,Good,,,
2.47,4.35,Low,Fair,,,
2.78,7.26,Medium,Poor,,,
1.99,6.73,Medium,Excellent,,,
5.1,7.5,Medium,Fair,,,
9.36,7.22,Medium,Excellent,,,
7.64,4.33,Medium,Fair,,,
11.55,8.15,High,Fair,,,
9.43,8.78,High,Poor,,,
13.45,4.76,Medium,Poor,,,
6.86,5.77,High,Fair,,,
3.82,5.72,High,Excellent,,,
4.18,4.12,Low,Poor,,,
6.22,8.5,High,Poor,,,
2.05,6.41,Low,Good,,,
4.84,8.24,High,Good,,,
11.34,6.1,Medium,Poor,,,
3.53,7.63,Low,Fair,,,
8.38,4.82,Medium,Excellent,,,
4.21,4.16,Low,Excellent,,,
13.05,4.28,High,Fair,,,
6.55,4.19,Low,Fair,,,
5.56,8.05,Medium,Fair,,,
8.12,8.16,High,Fair,,,
1.01,7.59,Low,Good,,,
9.17,7.16,Low,Excellent,,,
4.5,6.27,Low,Fair,,,
9.26,8.13,Low,Excellent,,,
9.27,5.43,High,Good,,,
14.74,7.78,Low,Excellent,,,
14.62,5.96,High,Poor,,,
4.75,6.69,High,Fair,,,
11.56,5.81,High,Poor,,,
7.12,8.91,Medium,Fair,,,
13.13,8.64,Low,Poor,,,
2.63,5.94,Low,Poor,,,
13.23,4.81,Low,Good,,,
1.81,6.38,Low,Good,,,
2.97,8.43,High,Good,,,
6.77,5.6,Low,Good,,,
13.21,6.82,High,Excellent,,,
9.54,8.05,High,Fair,,,
11.78,4.15,Medium,Poor,,,
14.99,6.76,High,Good,,,
8.69,6.78,High,Fair,,,
9.72,7.68,High,Excellent,,,
6.62,8.55,Low,Excellent,,,
6.53,7.63,Low,Fair,,,
12.72,5.77,Medium,Excellent,,,
9.49,5.33,Medium,Excellent,,,
9.04,6.12,Low,Good,,,
1.79,4.79,High,Excellent,,,
7.86,4.08,Low,Fair,,,
9.85,6.72,High,Good,,,
7.7,4.78,High,Poor,,,
11.14,4.59,Medium,Good,,,
6.9,7.73,Low,Good,,,
10.66,8.81,Medium,Poor,,,
5.54,4.79,High,Good,,,
13.2,4.93,Low,Good,,,
11.91,8.12,High,Good,,,
3.33,5.48,High,Poor,,,
2.03,4.66,Medium,Poor,,,
12.54,6.87,High,Excellent,,,
3.21,8.11,Low,Good,,,
8.79,7.89,High,Good,,,
10.7,6.4,Low,Excellent,,,
2.92,7.06,Medium,Poor,,,
9.26,6.66,Low,Fair,,,
14.83,6.29,Medium,Excellent,,,
4.53,5.51,Low,Fair,,,
1.91,4.79,Low,Good,,,
4.43,4.64,Medium,Good,,,
12.67,8.57,Low,Fair,,,
12.27,7.52,Low,Poor,,,
8.18,6.4,Medium,Excellent,,,
1.5,8.31,High,Poor,,,
2.73,8.74,Low,Good,,,
